State,State_Code,County,County_Code,Payam,Payam_Code,Facility_Name,Type,Facilities_Code,Latitude,Longitude,COUNT
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangar-tong I,SS050204,Wanyjok PHCC,PHCC,"82020405","9.230833","27.732","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangar-tong I,SS050204,Rial Diit PHCU,PHCU,"82020406","9.13674","27.51098","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mayom Wel,SS050208,Riang Aketh PHCU,PHCU,"82020501","8.85877","27.56152","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mayom Wel,SS050208,Mayom Awel PHCU,PHCU,"82020502","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mayom Wel,SS050208,Tit Chok PHCU,PHCU,"82020503","8.85862","27.53977","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangok,SS050205,Mabior wundiing PHCU,PHCU,"82020601","9.12983","27.38546","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangok,SS050205,Makeranei PHCU,PHCU,"82020602","9.46675","27.19725","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangok,SS050205,Mangok PHCU,PHCU,"82020603","9.04256","27.38596","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangok,SS050205,Marolduliit PHCU,PHCU,"82020604","9.14793","27.34193","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Mangok,SS050205,Raingmal PHCU,PHCU,"82020605","8.90108","27.43487","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Wunlang,SS050206,Malual-Kuel PHCU,PHCU,"82020701","9.42845","27.30181","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Wunlang,SS050206,Manyiel PHCU,PHCU,"82020702","8.97378","27.52861","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Wunlang,SS050206,Wunyiik PHCU,PHCU,"82020703","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Wunlang,SS050206,Wardong PHCU,PHCU,"82020704","9.24309","27.40273","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Wunlang,SS050206,Wunlang PHCU,PHCU,"82020705","9.03585","27.51276","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Yargot,SS050207,Akuem PHCC,PHCC,"82020801","8.9621","27.50069","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Yargot,SS050207,Malual Dit PHCU,PHCU,"82020802","9.24983","27.34391","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Yargot,SS050207,Warlang PHCU,PHCU,"82020803","9.03585","27.51276","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Yargot,SS050207,Halbul PHCU,PHCU,"82020804","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil East,SS0502,Yargot,SS050207,Yargot PHCU,PHCU,"82020805","9.00813","27.45918","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Ayai,SS050401,Ayai PHCU,PHCU,"82030101","8.521526","27.56689","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Ayai,SS050401,Machar Kou PHCU,PHCU,"82030102","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Gakrol,SS050402,Akac PHCC,PHCC,"82030201","8.573083","27.727028","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Gakrol,SS050402,Mabior PHCU,PHCU,"82030202","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Gakrol,SS050402,Angot Ruol PHCU,PHCU,"82030203","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Gakrol,SS050402,Manyel PHCU,PHCU,"82030204","9.14625","26.8607","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Gakrol,SS050402,Wuncum PHCU,PHCU,"82030205","8.66158","27.67716","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Nyieth,SS050403,Nyieth PHCU,PHCU,"82030301","8.496383","27.543607","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Nyocawany I,SS050404,Malek Alel PHCC,PHCC,"82030401","8.58882","27.59433","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Panthou,SS050406,Alueth PHCU,PHCU,"82030601","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Panthou,SS050406,Panthou PHCC,PHCC,"82030602","8.708306","27.74975","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Tar-weng,SS050407,Makuei Alel PHCU,PHCU,"82030701","8.708306","27.74975","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Tiar-aleit,SS050408,Aluel PHCU,PHCU,"82030801","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Tiar-aleit,SS050408,Tiar-aliet PHCC,PHCC,"82030802","8.46566","27.53356","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Wathmuok,SS050409,Amacrool PHCU,PHCU,"82030901","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Wathmuok,SS050409,Majakgoi PHCU,PHCU,"82030902","8.69116","27.6191","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Wathmuok,SS050409,Panadhot PHCU,PHCU,"82030903","8.68802","27.43692","1"
Northern Bahr El Ghazal,SS05,Aweil South,SS0504,Wathmuok,SS050409,Wathmuok PHCU,PHCU,"82030904","8.69693","27.6813","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Achana,SS050102,Achana PHCU,PHCU,"82040101","8.93652","26.37448","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Achana,SS050102,Majook Dengdit PHCU,PHCU,"82040102","9.102761","27.061207","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Achana,SS050102,Marol Madhan PHCU,PHCU,"82040103","8.84003","26.18165","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Aweil Town,SS050502,Aweil Civil Hospital,Hospital,"82040201","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat Centre,SS050503,Angon Lek PHCU,PHCU,"82040301","9.077742","26.668406","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat Centre,SS050503,Makuoc PHCU,PHCU,"82040302","9.0875","26.62971","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat Centre,SS050503,Mayom Akuang Rel PHCU,PHCU,"82040303","9.0541","26.424009","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat Centre,SS050503,Wungiir PHCU,PHCU,"82040304","9.11982","26.75597","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat East,SS050504,Mabior PHCU,PHCU,"82040401","9.13229","26.88692","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat East,SS050504,Malek PHCU,PHCU,"82040402","9.0649","26.78416","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat East,SS050504,Marial Bai DTC PHCC,PHCC,"82040403","9.10256","26.85088","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat East,SS050504,Majook Adim PHCU,PHCU,"82040404","9.08228","26.84729","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat West,SS050505,Akuang Koc PHCU,PHCU,"82040501","9.03193","26.44783","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat West,SS050505,Nyinbouli PHCC,PHCC,"82040502","9.02163","26.507","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Ayat West,SS050505,Malek Mayar PHCU,PHCU,"82040503","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer Centre,SS050506,New life Ministry PHCU,PHCU,"82040601","9.13423","26.98778","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer Centre,SS050506,Aluel Achot PHCU,PHCU,"82040602","9.03321","27.02829","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer Centre,SS050506,Angol PHCU,PHCU,"82040603","9.15055","27.05518","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer Centre,SS050506,Nyamlel PHCC,PHCC,"82040604","9.13852","26.98248","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer Centre,SS050506,Nyamlel TB Hospital ,Hospital,"82040605","9.13811","26.98262","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer East,SS050507,Aguat PHCU,PHCU,"82040701","9.07424","27.09102","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer East,SS050507,Amatnyang PHCU,PHCU,"82040702","9.074361","27.144556","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer East,SS050507,Wedweil PHCU,PHCU,"82040703","9.00736","27.19788","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer West,SS050508,Anyuopjang PHCU,PHCU,"82040801","9.131611","26.980301","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer West,SS050508,Chelcou PHCC,PHCC,"82040802","8.96631","26.8607","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer West,SS050508,Guangnou PHCU,PHCU,"82040803","8.92295","26.91515","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Gomjuer West,SS050508,Pantit PHCU,PHCU,"82040804","9.08343","26.91714","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem East,SS050509,Maduany PHCU,PHCU,"82040901","8.81339","27.3638","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem East,SS050509,Magar PHCU,PHCU,"82040902","8.90581","27.36823","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem East,SS050509,Rualngol PHCU,PHCU,"82040903","8.87352","27.37525","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem East,SS050509,Rumtiit PHCU,PHCU,"82040904","8.76121","27.26033","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem East,SS050509,Mayom Akuang Rel PHCC,PHCC,"82040905","9.0541","26.424009","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem West,SS050510,Amothic PHCU,PHCU,"82041001","8.89808","27.16629","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem West,SS050510,Maker PHCU,PHCU,"82041002","8.91356","27.333","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem West,SS050510,Riangangon PHCU,PHCU,"82041003","9.12052","27.07186","1"
Northern Bahr El Ghazal,SS05,Aweil West,SS0505,Mariem West,SS050510,Udhum DTC PHCC,PHCC,"82041004","8.88615","27.25303","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Abul,SS050101,Awada PHCC,PHCC,"82050101","8.06861","26.8391","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Abul,SS050101,Jalwan PHCU,PHCU,"82050102","7.93545","26.78985","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Abul,SS050101,Mantial PHCU,PHCU,"82050103","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Achana,SS050102,Awulic PHCU,PHCU,"82050201","8.838672","27.424211","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Achana,SS050102,Kuom PHCU,PHCU,"82050202","8.43189","27.24577","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Achana,SS050102,Maper PHCU,PHCU,"82050203","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Achana,SS050102,Light House Medical PHCC,PHCC,"82050204","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Achana,SS050102,Amothic PHCU,PHCU,"82050205","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Aroyo,SS050103,Aroyo PHCC,PHCC,"82050301","8.40332","26.51259","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Aroyo,SS050103,Longwurukech PHCU,PHCU,"82050302","8.63839","27.12027","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Aroyo,SS050103,Dakajiem PHCU,PHCU,"82050303","8.71769","27.04883","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Bahr Mayen,SS050105,Alok PHCU,PHCU,"82050401","8.44026","27.52705","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Bahr Mayen,SS050105,Bar Mayen PHCC,PHCC,"82050402","8.21494","27.36456","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Bahr Mayen,SS050105,Bau PHCU,PHCU,"82050403","8.443083","27.765278","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Bahr Mayen,SS050105,Maluil Akot PHCU,PHCU,"82050404","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Bahr Mayen,SS050105,Kabat PHCU,PHCU,"82050405","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Bahr Mayen,SS050105,Panjap PHCU,PHCU,"82050406","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Bahr Mayen,SS050105,Waraher PHCU,PHCU,"82050407","0","0","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Chel South,SS050106,Akuangkar PHCU,PHCU,"82050501","8.808208","26.851175","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Chel South,SS050106,Mabok Akot PHCU,PHCU,"82050502","8.894972","26.894972","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Chel South,SS050106,Cham Aguei PHCU,PHCU,"82050503","8.69681","26.84559","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Chel South,SS050106,Nyinalel PHCU,PHCU,"82050504","8.94943","26.9042","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Nyalath,SS050107,Gabat PHCC,PHCC,"82050601","8.759489","27.385069","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Nyalath,SS050107,Nyalath PHCU,PHCU,"82050602","8.711564","27.285194","1"
Northern Bahr El Ghazal,SS05,Aweil Centre,SS0501,Nyalath,SS050107,Rum Anguoth PHCU,PHCU,"82050603","0","0","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Ere,SS090201,Timsah PHCC,PHCC,"83010101","9.54947","25.48084","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Raga,SS090202,Deleba PHCU,PHCU,"83010301","8.78998","26.04838","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Raga,SS090202,Raja Hospital,Hospital,"83010302","8.46925","25.67662","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Raga,SS090202,Mayonga PHCC,PHCC,"83010303","8.49307","25.66941","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Ringi,SS090203,Boro Medina PHCC,PHCC,"83010401","8.46407","24.81583","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Ringi,SS090203,Katta PHCU,PHCU,"83010402","8.440571","25.003206","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Ringi,SS090203,Menamba PHCU,PHCU,"83010403","8.48413","25.19723","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Ringi,SS090203,DemJalab PHCU,PHCU,"83010404","8.48165","25.32669","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Uyujuku,SS090204,Abul PHCU,PHCU,"83010501","7.431833","26.41554","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Uyujuku,SS090204,Deim Zubeir PHCC,PHCC,"83010502","7.71458","26.19593","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Uyujuku,SS090204,Kuru PHCU,PHCU,"83010503","7.71858","26.49702","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Uyujuku,SS090204,Mangayat PHCU,PHCU,"83010504","8.22319","25.86001","1"
Western Bahr El Ghazal,SS09,Raja,SS0902,Uyujuku,SS090204,Sopo PHCU,PHCU,"83010505","8.02544","26.04428","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Ajugo PHCU,PHCU,"83020101","8.07391","27.62208","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Alelthony PHCU,PHCU,"83020102","8.27767","27.85517","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Ayom PHCU,PHCU,"83020103","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Bartio PHCU,PHCU,"83020104","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Berber PHCU,PHCU,"83020105","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Dhekou PHCU,PHCU,"83020106","8.26634","27.62544","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Gumel PHCU,PHCU,"83020107","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Kangi PHCC,PHCC,"83020108","8.14523","27.65892","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kangi,SS090101,Warrieth PHCU,PHCU,"83020109","8.31344","27.73386","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kuajiena,SS090103,Chono PHCU,PHCU,"83020201","7.08966","28.37461","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kuajiena,SS090103,Kapara PHCU,PHCU,"83020202","7.29785","28.54103","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kuajiena,SS090103,Kuajiena Hospital,Hospital,"83020203","7.50804","28.26975","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kuajiena,SS090103,Mapel PHCC,PHCC,"83020204","7.296","28.43921","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kuajiena,SS090103,Maranya PHCU,PHCU,"83020205","7.38167","28.40917","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kuajiena,SS090103,Mbili PHCU,PHCU,"83020206","7.51899","28.19623","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kuajiena,SS090103,Medil PHCU,PHCU,"83020207","7.3083","28.62345","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Kuajiena,SS090103,Mapel Miliatry PHCC,PHCC,"83020208","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Achong Chong PHCC,PHCC,"83020301","7.92934","28.17447","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Alelchok PHCU,PHCU,"83020302","7.778361","27.978333","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Kuom PHCU,PHCU,"83020303","7.78121","28.02686","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Mabor Abun PHCU,PHCU,"83020304","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Maluil PHCU,PHCU,"83020305","7.82367","27.96638","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Manyang PHCU,PHCU,"83020306","7.95359","27.67363","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Marial Ajieth PHCU,PHCU,"83020307","7.77215","27.99695","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Marial Bai PHCC,PHCC,"83020308","7.89063","27.97841","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Marial Bai,SS090104,Mary Help Hospital,Hospital,"83020309","7.76118","27.98918","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Rocrocdong,SS090105,Achot PHCU,PHCU,"83020401","7.70826","28.15446","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Rocrocdong,SS090105,Akrok PHCU,PHCU,"83020402","7.871944","28.119444","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Rocrocdong,SS090105,East Bank PHCC,PHCC,"83020403","7.70752","28.02515","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Rocrocdong,SS090105,Khor Jamus PHCU,PHCU,"83020404","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Rocrocdong,SS090105,MMM Healing PHCC,PHCC,"83020405","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Rocrocdong,SS090105,RocRoc Dong PHCU,PHCU,"83020406","7.78218","28.11294","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Rocrocdong,SS090105,Wadalel PHCU,PHCU,"83020407","7.48937","28.05429","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Abou PHCU,PHCU,"83020501","7.99579","27.79988","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Apouh PHCU,PHCU,"83020502","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Atido PHCU,PHCU,"83020503","7.85211","27.89965","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Barakol PHCU,PHCU,"83020504","7.81854","27.75705","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Barurud PHCU,PHCU,"83020505","7.96064","27.51229","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Baryar PHCU,PHCU,"83020506","7.75632","27.96523","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Gette PHCU,PHCU,"83020507","7.94617","27.84684","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Kanyango PHCU,PHCU,"83020508","7.95359","27.67363","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Udici,SS090106,Udici PHCC,PHCC,"83020509","8.06978","27.72219","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Wau Bai,SS090107,Adet PHCU,PHCU,"83020601","8.027464","28.137687","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Wau Bai,SS090107,Akonbet PHCU,PHCU,"83020602","8.006567","27.944314","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Wau Bai,SS090107,Awany PHCU,PHCU,"83020603","0","0","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Wau Bai,SS090107,Mabior Abiem PHCU,PHCU,"83020604","8.00551","28.04424","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Wau Bai,SS090107,Nyinakok PHCU,PHCU,"83020605","7.92325","28.03379","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Wau Bai,SS090107,Tharkueng PHCC,PHCC,"83020606","8.01116","27.99872","1"
Western Bahr El Ghazal,SS09,Jur River,SS0901,Wau Bai,SS090107,Thillic PHCU,PHCU,"83020607","0","0","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Bagari,SS090301,Bussere PHCC,PHCC,"83030101","7.56475","27.96432","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Bagari,SS090301,Farajala PHCU,PHCU,"83030102","7.52559","27.7705","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Bagari,SS090301,Ngisa PHCU,PHCU,"83030103","7.3532","27.4459","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Bagari,SS090301,Ngodakala PHCC,PHCC,"83030104","7.5468","27.822","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Bagari,SS090301,Ngoku PHCU,PHCU,"83030105","7.62127","27.80586","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Besselia,SS090302,Mboro PHCU,PHCU,"83030201","7.3929","27.4323","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Kpaile,SS090303,Giatan PHCU,PHCU,"83030301","7.27056","27.93949","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Kpaile,SS090303,Kpaila/Bazia PHCC,PHCC,"83030302","7.10747","27.93535","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Kpaile,SS090303,Maju PHCU,PHCU,"83030303","7.17096","27.93851","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Kpaile,SS090303,Taban PHCU,PHCU,"83030304","7.380378","27.967233","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau North,SS090304,Hai Bafra PHCU,PHCU,"83030401","7.703306","27.978039","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau North,SS090304,Hai Dinka PHCC,PHCC,"83030402","7.71471","27.9988","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau North,SS090304,Lokoloko PHCC,PHCC,"83030403","7.69551","27.97522","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau North,SS090304,Muktah PHCC,PHCC,"83030404","7.70666","27.99438","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau North,SS090304,Naivasha PHCC,PHCC,"83030405","0","0","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau North,SS090304,Wau Military Hospital,Hospital,"83030406","7.73554","27.99134","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau North,SS090304,Wau Sika Hadid PHCC,PHCC,"83030407","7.71394","27.98782","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Agok PHCC,PHCC,"83030501","7.627767","28.023897","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Aljazeira PHCC,PHCC,"83030502","7.686375","27.977669","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Bazia Jedid PHCC,PHCC,"83030503","7.67869","27.99417","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Canning Factory PHCU,PHCU,"83030504","7.6573","28.02693","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Daniel Comboni Hospital,Hospital,"83030505","7.69905","27.99577","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Jebel Kheir PHCC,PHCC,"83030506","7.68187","27.98443","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,New Site PHCC,PHCU,"83030507","0","0","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Police PHCU,PHCU,"83030508","0","0","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Wau Prison PHCU,PHCU,"83030509","7.70008","28.00288","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Wau Teaching Hospital,Hospital,"83030510","7.69702","28.00446","1"
Western Bahr El Ghazal,SS09,Wau,SS0903,Wau South,SS090305,Wau Wild Life PHCU,PHCU,"83030511","7.70258","28.0051","1"
Lakes,SS04,Cueibet,SS0402,Abiriu,SS040201,Abiriu PHCC,PHCC,"84010101","6.93931","29.42391","1"
Lakes,SS04,Cueibet,SS0402,Abiriu,SS040201,Ameth Duol PHCU,PHCU,"84010102","6.89218","29.52191","1"
Lakes,SS04,Cueibet,SS0402,Abiriu,SS040201,Kubri William PHCU,PHCU,"84010103","6.91065","29.47567","1"
Lakes,SS04,Cueibet,SS0402,Citcok,SS040202,Chitchok PHCC,PHCC,"84010201","7.194868","29.222009","1"
Lakes,SS04,Cueibet,SS0402,Citcok,SS040202,Bahrgel PHCU,PHCU,"84010202","7.018962","29.155026","1"
Lakes,SS04,Cueibet,SS0402,Citcok,SS040202,Cueibet County Hospital,Hospital,"84010203","7.013111","29.241811","1"
Lakes,SS04,Cueibet,SS0402,Duony,SS040203,Duony PHCU,PHCU,"84010301","6.96816","29.37174","1"
